날짜,시:분,온도 (℃),습도 (%),CO2 (ppm),토양온도 (℃),토양 EC (dS/m),토양수분 (%),일사 (w/㎡),EC (dS/m),pH (pH)
2022-09-16,13:00,32.02,77.89,175.42,29.45,0.75,28.53,274.61,4.21,5.83
2022-09-16,12:00,31.86,79.39,176.83,28.83,0.75,28.76,437.77,4.18,5.91
2022-09-16,11:00,31.01,83.29,180.83,27.98,0.74,28.45,398.74,4.2,6.04
2022-09-16,10:00,30.46,86.58,175.92,26.97,0.73,28.46,501.38,4.12,6.31
2022-09-16,9:00,28.32,92.14,185.08,25.44,0.73,28.28,466.26,4.07,6.37
2022-09-16,8:00,25.73,98.24,198,24.19,0.63,25.94,196.87,3.86,6.49
2022-09-16,7:00,23.09,99.3,248.25,23.48,0.64,26.1,80.91,4.16,6.55
2022-09-16,6:00,22.33,99.34,280.92,23.46,0.65,26.19,13.96,4.16,6.54
2022-09-16,5:00,22.49,99.3,292.92,23.75,0.66,26.26,0,4.19,6.51
2022-09-16,4:00,22.89,99.31,294.5,24.06,0.66,26.35,0,4.19,6.46
2022-09-16,3:00,23.11,99.3,323.92,24.27,0.67,26.41,0,4.21,6.42
2022-09-16,2:00,23.11,99.32,317.92,24.43,0.67,26.5,0,4.19,6.37
2022-09-16,1:00,23.22,99.29,306.92,24.75,0.67,26.59,0,4.22,6.31
2022-09-16,0:00,23.57,99.31,310.75,25.08,0.69,26.69,0,4.28,6.24
2022-09-17,23:00,25.11,99.25,355,26.65,0.7,25.71,0,4.61,5.89
2022-09-17,22:00,25.22,99.28,323.33,26.97,0.71,25.83,0,4.63,5.83
2022-09-17,21:00,25.33,99.28,302.17,27.35,0.71,25.95,0,4.64,5.76
2022-09-17,20:00,25.44,97.22,273.27,27.75,0.72,26.12,0,4.67,5.66
2022-09-17,19:00,25.84,91.42,254.67,28.39,0.73,26.33,0,4.67,5.52
2022-09-17,18:00,27.19,85.97,231,29.23,0.74,26.61,18.36,4.64,5.37
2022-09-17,17:00,28.53,78.18,214.75,29.94,0.76,27.06,80.95,4.69,5.24
2022-09-17,16:00,30.16,71.37,211.75,30.63,0.78,27.79,231.54,4.66,5.25
2022-09-17,15:00,31.7,67.37,211.5,31.18,0.82,28.91,278.43,4.6,5.42
2022-09-17,14:00,33.56,65.38,204.17,31.73,0.8,28.88,306.84,4.46,5.49
2022-09-17,13:00,34.6,65.58,189.83,30.88,0.79,29.08,409.85,4.38,5.57
2022-09-17,12:00,34.02,64.71,188.92,30.24,0.75,28.47,621.73,4.3,5.7
2022-09-17,11:00,33.12,72.49,207.17,29.18,0.74,28.41,476.84,4.21,5.84
2022-09-17,10:00,31.5,87.12,215.08,27.85,0.75,28.45,496.87,4.25,5.94
2022-09-17,9:00,28.72,97.85,234.42,26.45,0.74,28.41,418.76,4.13,6.05
2022-09-17,8:00,26.57,99.17,246.67,25.46,0.66,26.44,179.24,4.2,6.12
2022-09-17,7:00,24.39,99.29,273.08,24.79,0.7,26.64,83.56,4.34,6.15
2022-09-17,6:00,23.55,99.29,302.5,24.77,0.68,26.7,14.69,4.2,6.12
2022-09-17,5:00,23.79,99.3,325.42,25.04,0.69,26.78,0,4.27,6.09
2022-09-17,4:00,24.24,99.3,370.5,25.33,0.69,26.85,0,4.24,6.06
2022-09-17,3:00,24.4,99.28,379.33,25.55,0.69,26.9,0,4.24,6.04
2022-09-17,2:00,24.57,99.23,365.83,25.75,0.7,26.91,0,4.28,6.01
2022-09-17,1:00,24.65,99.26,354.75,25.96,0.7,26.98,0,4.3,5.99
2022-09-17,0:00,24.96,99.23,341.58,26.23,0.71,27.06,0,4.3,5.97
2022-09-18,23:00,25.57,95.43,245.67,27.54,0.67,23.93,0,4.96,5.78
2022-09-18,22:00,26.03,96.83,253,28.11,0.68,24.24,0,4.95,5.72
2022-09-18,21:00,26.57,96.93,253.33,28.68,0.7,24.54,0,4.98,5.63
2022-09-18,20:00,27.01,92.58,242.58,29.23,0.71,24.9,0,4.95,5.46
2022-09-18,19:00,27.63,84.74,225.82,29.83,0.73,25.35,0,4.97,5.3
2022-09-18,18:00,29.01,81.27,219.08,30.61,0.75,25.96,15.87,4.93,5.16
2022-09-18,17:00,30.42,78.2,196.08,31.14,0.79,26.67,89.42,5.03,5.01
2022-09-18,16:00,31.68,73.75,185.17,31.58,0.86,27.81,204.11,5.18,5.02
2022-09-18,15:00,33.29,70.73,185.25,31.86,0.87,29.18,362.39,4.85,5.4
2022-09-18,14:00,33.4,73.18,188.83,31.48,0.89,29.68,307.9,4.43,5.45
2022-09-18,13:00,34.59,73.11,181.83,30.88,0.86,29.27,446.24,4.69,5.62
2022-09-18,12:00,32.82,76.21,182.67,29.98,0.86,29.43,466.95,4.64,5.75
2022-09-18,11:00,32.56,80.9,186.92,28.81,0.82,28.6,446.89,4.58,5.94
2022-09-18,10:00,29.83,87.98,198.17,27.08,0.76,27.43,420.19,4.29,5.98
2022-09-18,9:00,27.78,90.33,225.33,25.93,0.63,24.6,194.91,3.87,6.08
2022-09-18,8:00,25.86,98.98,232.42,25.18,0.64,24.49,114.9,4.62,6.11
2022-09-18,7:00,24.53,99.29,256,24.87,0.65,24.81,58.45,4.58,6.15
2022-09-18,6:00,23.88,99.3,271.92,24.84,0.66,24.94,10.38,4.54,6.14
2022-09-18,5:00,24,99.29,313.92,25.07,0.66,25.07,0,4.57,6.12
2022-09-18,4:00,24.2,99.31,346.25,25.25,0.67,25.15,0,4.59,6.1
2022-09-18,3:00,24.26,99.33,360.83,25.45,0.67,25.27,0,4.54,6.07
2022-09-18,2:00,24.41,99.29,364.92,25.7,0.69,25.38,0,4.6,6.04
2022-09-18,1:00,24.61,99.28,376,26.03,0.69,25.48,0,4.65,5.99
2022-09-18,0:00,24.96,99.26,372.33,26.38,0.69,25.58,0,4.61,5.94
2022-09-19,23:00,20.53,91.63,257.33,23.02,0.83,25.68,0,5.48,6.4
2022-09-19,22:00,21.19,90.09,246.33,23.84,0.84,25.94,0,5.51,6.29
2022-09-19,21:00,21.8,86.68,233.83,24.74,0.84,26.24,0,5.42,6.16
2022-09-19,20:00,22.61,85.33,230.33,25.78,0.86,26.59,0,5.43,5.99
2022-09-19,19:00,23.92,80.69,224.25,27.03,0.88,26.98,0,5.45,5.77
2022-09-19,18:00,25.44,75.58,217.45,28.05,0.89,27.42,10.03,5.38,5.58
2022-09-19,17:00,26.81,66.04,204.75,28.92,0.93,28.08,73.42,5.45,5.41
2022-09-19,16:00,28.67,62.47,203.75,30.02,0.96,29.08,278.84,5.33,5.26
2022-09-19,15:00,30.58,61.6,199.58,31.26,1,30.24,314.57,5.26,5.25
2022-09-19,14:00,34.49,56.61,195.25,32.46,0.97,30.39,330.2,4.65,5.51
2022-09-19,13:00,34.77,58.09,192.17,31.19,0.98,30.5,394.02,5.08,5.65
2022-09-19,12:00,33.26,62.88,188.92,29.9,0.96,29.84,628.57,5.12,5.81
2022-09-19,11:00,30,69.08,193.5,28.58,0.96,29.4,292.76,5.06,5.8
2022-09-19,10:00,30.19,66.18,198.33,28.19,0.85,27.68,315.87,4.63,5.76
2022-09-19,9:00,29.77,69.68,201.92,27.13,0.67,24.77,403.38,4.09,5.93
2022-09-19,8:00,28.01,75.79,209.83,25.82,0.49,20.12,225.19,5.09,6.11
2022-09-19,7:00,24.98,93.65,214.42,24.75,0.55,21.57,124.46,4.95,6.14
2022-09-19,6:00,23.48,97.38,237.25,24.68,0.58,22.02,16.81,4.89,6.12
2022-09-19,5:00,23.7,98.58,241,25.14,0.6,22.29,0,4.98,6.07
2022-09-19,4:00,24.11,99.28,253.08,25.56,0.6,22.54,0,4.89,6.01
2022-09-19,3:00,24.39,98.91,248.83,25.93,0.61,22.78,0,4.89,5.97
2022-09-19,2:00,24.78,98.68,253.42,26.32,0.63,23.06,0,4.96,5.92
2022-09-19,1:00,25.07,97.86,252.42,26.68,0.64,23.33,0,4.96,5.88
2022-09-19,0:00,25.31,96.36,248.67,27.08,0.65,23.62,0,4.95,5.84
2022-09-20,23:00,17.71,91.62,275,20.31,0.9,26.83,0,5.56,6.4
2022-09-20,22:00,18.42,90.24,265.17,21.23,0.91,27.01,0,5.59,6.32
2022-09-20,21:00,19.43,89.13,254.08,22.23,0.92,27.18,0,5.58,6.24
2022-09-20,20:00,20.49,86.65,244.83,23.28,0.93,27.42,0,5.58,6.14
2022-09-20,19:00,21.95,81.46,234,24.35,0.92,27.7,0,5.42,6.03
2022-09-20,18:00,23.28,73.44,221,25.13,0.96,27.99,0,5.59,5.91
2022-09-20,17:00,24.65,62.68,197.33,25.79,0.96,28.39,40.54,5.47,5.81
2022-09-20,16:00,26.27,58.2,183.92,26.36,0.98,28.89,133.33,5.4,5.76
2022-09-20,15:00,27.16,57.86,183,26.7,1,29.65,187.87,5.38,5.8
2022-09-20,14:00,28.61,55.34,185.58,26.98,1,29.77,230.85,5.3,5.9
2022-09-20,13:00,30.06,55.98,174.33,26.5,1.02,30.15,437.61,5.38,6.29
2022-09-20,12:00,28.71,58.34,177.25,25.77,1,29.72,586.49,5.34,6.52
2022-09-20,11:00,28.17,62.67,180.92,24.75,0.99,29.54,470.29,5.28,6.66
2022-09-20,10:00,26.45,66.23,186.17,22.94,0.97,29.18,538.14,5.24,6.67
2022-09-20,9:00,24.22,75.29,182.42,21.08,0.89,27.59,482.05,4.8,6.71
2022-09-20,8:00,21.95,93.06,187.08,19.78,0.7,23.74,199.76,5.35,6.75
2022-09-20,7:00,18.89,96.94,233.58,18.83,0.73,24.07,84.01,5.36,6.78
2022-09-20,6:00,17.46,95.38,260.75,18.73,0.75,24.24,11.6,5.4,6.76
2022-09-20,5:00,17.66,94.86,264.08,19.17,0.76,24.42,0,5.43,6.73
2022-09-20,4:00,17.92,94.38,267.25,19.59,0.76,24.62,0,5.39,6.69
2022-09-20,3:00,18.29,93.62,262.33,20.16,0.78,24.8,0,5.47,6.61
2022-09-20,2:00,18.82,92.95,257.17,20.83,0.79,25,0,5.49,6.55
2022-09-20,1:00,19.34,92.43,249,21.52,0.8,25.21,0,5.47,6.51
2022-09-20,0:00,19.9,92.01,251.42,22.23,0.82,25.43,0,5.53,6.47
2022-09-21,23:00,17.37,92.81,301.17,19.49,0.85,25.83,0,5.57,6.51
2022-09-21,22:00,17.72,91.68,294.42,20.12,0.85,25.98,0,5.55,6.44
2022-09-21,21:00,18.07,90.63,282.58,20.84,0.87,26.16,0,5.57,6.35
2022-09-21,20:00,18.14,87.57,267,21.68,0.89,26.38,0,5.63,6.22
2022-09-21,19:00,19.24,81.67,250.58,22.95,0.9,26.68,0,5.63,5.92
2022-09-21,18:00,21.45,72.9,219.75,24.45,0.9,26.98,12.62,5.52,5.58
2022-09-21,17:00,24.3,61.87,203.55,25.7,0.9,27.43,71.93,5.42,5.38
2022-09-21,16:00,27.1,52.28,185.33,26.54,0.92,28.18,269.43,5.35,5.4
2022-09-21,15:00,28.66,50.92,187.58,26.68,0.95,29.2,375.54,5.24,5.57
2022-09-21,14:00,30.96,47.76,181.83,26.89,0.94,29.33,307.29,5.02,5.7
2022-09-21,13:00,29.96,50.48,182.42,25.84,0.95,29.56,429.67,5.12,6.16
2022-09-21,12:00,28.8,54.05,183.83,25.04,0.93,29.04,649.41,5.15,6.45
2022-09-21,11:00,27.68,58.82,185.83,23.81,0.92,28.98,493,5.11,6.49
2022-09-21,10:00,25.9,67.71,190.25,21.71,0.96,28.88,558.28,5.32,6.56
2022-09-21,9:00,23.45,78.25,196.25,19.72,0.93,28.53,494.18,5.09,6.58
2022-09-21,8:00,21.08,96.76,213.33,18.33,0.81,25.75,209.16,5.34,6.63
2022-09-21,7:00,17.2,96.95,272.25,16.94,0.83,25.9,86.04,5.42,6.65
2022-09-21,6:00,15.69,95.84,291,16.74,0.84,25.96,11.31,5.47,6.65
2022-09-21,5:00,15.74,95.15,284.08,17.05,0.84,26.06,0,5.44,6.62
2022-09-21,4:00,16.05,94.85,287.92,17.48,0.86,26.17,0,5.55,6.59
2022-09-21,3:00,16.33,94.56,285.58,17.9,0.87,26.28,0,5.58,6.56
2022-09-21,2:00,16.57,93.94,286.33,18.38,0.88,26.38,0,5.6,6.53
2022-09-21,1:00,16.92,93.68,292.25,18.95,0.89,26.51,0,5.59,6.49
2022-09-21,0:00,17.24,92.93,285.17,19.57,0.89,26.64,0,5.56,6.45
2022-09-22,23:00,18.54,94.05,304.67,20.55,0.9,27.15,0,5.42,6.52
2022-09-22,22:00,19.08,92.86,283.92,21.23,0.9,27.26,0,5.44,6.46
2022-09-22,21:00,19.71,91.83,270.67,21.9,0.91,27.38,0,5.44,6.4
2022-09-22,20:00,20.16,89.35,262.25,22.58,0.92,27.56,0,5.43,6.34
2022-09-22,19:00,21.13,84.62,239.33,23.51,0.93,27.77,0,5.45,6.28
2022-09-22,18:00,22.82,74.23,213.5,24.35,0.93,27.99,4.36,5.39,6.22
2022-09-22,17:00,24.38,59.64,191.92,24.93,0.94,28.29,64.31,5.35,6.19
2022-09-22,16:00,25.57,53.25,184.91,25.32,0.94,28.65,175.34,5.27,6.18
2022-09-22,15:00,26.67,51.71,183.92,25.48,0.97,29.29,249.25,5.31,6.22
2022-09-22,14:00,27.45,50.33,186.08,25.41,0.97,29.43,275.5,5.18,6.28
2022-09-22,13:00,27.57,51.04,185.75,25.19,0.96,29.53,334.51,4.78,6.36
2022-09-22,12:00,28.04,52.92,183.75,24.66,0.94,29.19,519.13,5.2,6.48
2022-09-22,11:00,28.03,60.31,180.33,23.78,0.93,29.08,497.97,5.13,6.54
2022-09-22,10:00,26.69,71.85,163,21.42,0.94,28.95,466.38,5.11,6.58
2022-09-22,9:00,23.32,80.5,183.58,19.08,0.86,27.21,445.26,4.5,6.62
2022-09-22,8:00,20.45,94.9,229.17,17.73,0.75,24.76,193.2,5.31,6.66
2022-09-22,7:00,16.8,96.31,277.83,16.41,0.78,24.92,97.03,5.42,6.69
2022-09-22,6:00,15,95.19,302.5,16.17,0.79,25,15.55,5.44,6.68
2022-09-22,5:00,15.21,95.04,312.75,16.55,0.8,25.11,0,5.49,6.65
2022-09-22,4:00,15.61,94.92,315.25,17.03,0.8,25.22,0,5.48,6.61
2022-09-22,3:00,16.14,95.05,319.08,17.52,0.82,25.33,0,5.5,6.59
2022-09-22,2:00,16.49,94.78,316.92,17.96,0.82,25.44,0,5.49,6.59
2022-09-22,1:00,16.74,94.26,316,18.42,0.83,25.55,0,5.51,6.57
2022-09-22,0:00,17.1,93.69,311.42,18.93,0.83,25.67,0,5.5,6.54
2022-09-23,23:00,14.83,92.96,300.25,17.55,0.87,27.63,0,5.12,6.21
2022-09-23,22:00,15.38,92.23,289.67,18.41,0.89,27.7,0,5.21,6.18
2022-09-23,21:00,16.12,91.28,275.67,19.4,0.88,27.76,0,5.16,6.13
2022-09-23,20:00,17.14,90.24,260.17,20.55,0.89,27.84,0,5.2,6.07
2022-09-23,19:00,18.32,87.61,238.5,21.79,0.89,27.97,0,5.15,6.01
2022-09-23,18:00,20,84.24,222.92,22.97,0.9,28.08,9.12,5.15,5.96
2022-09-23,17:00,20.92,86.22,200.42,23.49,0.89,28.25,70.09,5.07,5.95
2022-09-23,16:00,22.42,95.81,180.83,24.03,0.89,28.55,255.51,5,5.97
2022-09-23,15:00,24.95,71.14,191.82,24.99,0.89,28.74,202.42,4.9,6.04
2022-09-23,14:00,28.79,50.09,191.58,25.15,0.89,28.72,310.62,4.93,6.22
2022-09-23,13:00,27.6,64.07,190.58,24.35,0.9,28.98,362.15,4.68,6.42
2022-09-23,12:00,24.92,73.98,189.42,23.61,0.92,28.98,174.89,5.07,6.48
2022-09-23,11:00,25.52,67.78,189.25,23.33,0.91,28.92,221.61,5.04,6.52
2022-09-23,10:00,25.25,70.53,191.08,21.81,0.91,29,414.94,5.02,6.61
2022-09-23,9:00,24.28,78.18,201.25,20.19,0.92,28.8,351,5.03,6.62
2022-09-23,8:00,21.61,94.24,249.67,18.59,0.82,26.38,252.01,5.23,6.68
2022-09-23,7:00,17.3,97.47,321.08,17.14,0.85,26.46,79.81,5.35,6.71
2022-09-23,6:00,15.79,96.49,339.75,16.98,0.85,26.5,7.9,5.35,6.71
2022-09-23,5:00,15.93,96.07,335.25,17.35,0.87,26.58,0,5.4,6.69
2022-09-23,4:00,16.22,95.49,325.83,17.77,0.87,26.65,0,5.44,6.68
2022-09-23,3:00,16.59,95.06,315.42,18.28,0.88,26.75,0,5.46,6.65
2022-09-23,2:00,17.08,94.95,323.5,18.85,0.88,26.85,0,5.42,6.63
2022-09-23,1:00,17.61,94.81,320.83,19.42,0.9,26.95,0,5.51,6.59
2022-09-23,0:00,18.12,94.69,316.33,19.99,0.9,27.05,0,5.46,6.56
2022-09-24,23:00,18.37,96.18,287.67,20.14,0.83,27.21,0,4.97,6.14
2022-09-24,22:00,18.67,95.33,271.5,20.68,0.82,27.28,0,4.96,6.05
2022-09-24,21:00,19.16,94.71,267.42,21.32,0.84,27.33,0,5.02,5.96
2022-09-24,20:00,19.66,93.09,259.92,22.01,0.85,27.45,0,5.07,5.84
2022-09-24,19:00,20.52,89.82,242.33,22.94,0.85,27.56,0,5.02,5.69
2022-09-24,18:00,22.02,86.01,226.92,23.89,0.85,27.74,1.83,4.97,5.55
2022-09-24,17:00,23.88,78.62,199.75,24.59,0.85,27.93,61.66,4.96,5.51
2022-09-24,16:00,25.18,71.67,185,24.88,0.85,28.18,152.14,4.88,5.58
2022-09-24,15:00,25.8,68.51,180.42,25.03,0.85,28.72,188.73,4.82,5.64
2022-09-24,14:00,26.87,54.78,188.91,25.08,0.85,28.69,219.2,4.77,5.67
2022-09-24,13:00,28.74,53.46,182.42,24.56,0.84,28.88,402.12,4.69,5.74
2022-09-24,12:00,26.88,56.59,191.83,23.74,0.82,28.5,544.32,4.71,5.79
2022-09-24,11:00,26.16,60.72,192.17,22.62,0.81,28.52,396.62,4.62,5.88
2022-09-24,10:00,24.14,68.93,180.58,20.1,0.82,28.62,503.42,4.63,5.93
2022-09-24,9:00,22.59,79.52,190.17,18.05,0.85,28.76,478.14,4.68,6.2
2022-09-24,8:00,19.07,97.59,238.33,16.25,0.8,27.38,214,4.79,6.31
2022-09-24,7:00,14.74,96.83,303.25,14.81,0.87,27.4,67.6,5.19,6.34
2022-09-24,6:00,13.97,96.43,316.17,14.77,0.85,27.43,10.3,5.06,6.33
2022-09-24,5:00,13.98,96.11,321.58,15,0.84,27.5,0,4.99,6.32
2022-09-24,4:00,14.22,96.05,328.25,15.3,0.85,27.5,0,5.04,6.31
2022-09-24,3:00,14.21,95.67,319.5,15.53,0.86,27.5,0,5.08,6.29
2022-09-24,2:00,14.15,94.87,322.42,15.88,0.88,27.53,0,5.18,6.27
2022-09-24,1:00,14.4,94.73,322,16.36,0.88,27.6,0,5.18,6.25
2022-09-24,0:00,14.5,93.82,316.58,16.85,0.88,27.6,0,5.19,6.24
2022-09-25,23:00,17.67,96.37,329.83,19.42,0.82,27.4,0,4.89,6.36
2022-09-25,22:00,18.05,95.64,319,19.98,0.82,27.4,0,4.87,6.3
2022-09-25,21:00,18.53,94.88,305.08,20.6,0.82,27.46,0,4.87,6.23
2022-09-25,20:00,19.11,93.66,284.17,21.33,0.83,27.52,0,4.88,6.13
2022-09-25,19:00,20.13,91.69,260.17,22.27,0.84,27.61,0,4.94,6.02
2022-09-25,18:00,21.64,89.48,231.17,23.11,0.82,27.69,2.04,4.84,5.95
2022-09-25,17:00,22.99,86.43,202.42,23.63,0.83,27.83,47.82,4.81,5.93
2022-09-25,16:00,24,81.11,187.25,23.85,0.82,27.95,100.28,4.76,5.97
2022-09-25,15:00,24.47,69.93,181.92,23.9,0.82,28.24,136.67,4.68,6
2022-09-25,14:00,25.91,63.47,184.33,23.83,0.82,28.65,231.87,4.39,6.1
2022-09-25,13:00,25.53,66.96,175.09,23.28,0.82,28.54,292.02,4.69,6.21
2022-09-25,12:00,24.74,71.13,175.33,22.67,0.84,28.62,282.46,4.71,6.29
2022-09-25,11:00,24.31,73.46,187.08,22.03,0.86,28.82,247.21,4.7,6.31
2022-09-25,10:00,24.2,78.85,189.42,20.83,0.84,28.52,305.7,4.74,6.36
2022-09-25,9:00,22.12,90.2,215.58,19.27,0.8,27.2,208.43,4.52,6.41
2022-09-25,8:00,19.35,96.74,261.25,18.21,0.79,26.73,121.49,4.87,6.44
2022-09-25,7:00,17.39,98.66,313.42,17.68,0.8,26.8,50.71,4.94,6.45
2022-09-25,6:00,16.74,98.14,329.08,17.68,0.8,26.83,1.95,4.95,6.43
2022-09-25,5:00,16.85,97.94,328,17.95,0.81,26.9,0,4.94,6.4
2022-09-25,4:00,17.13,98.1,332.17,18.27,0.81,26.94,0,4.95,6.36
2022-09-25,3:00,17.4,98.09,332.67,18.58,0.82,27,0,4.99,6.33
2022-09-25,2:00,17.57,97.77,321.67,18.9,0.82,27.06,0,5.01,6.29
2022-09-25,1:00,17.78,97.37,315.17,19.24,0.82,27.1,0,4.99,6.25
2022-09-25,0:00,18.01,96.78,301.67,19.64,0.83,27.18,0,4.98,6.2
2022-09-26,23:00,17.9,96.45,345.75,19.88,0.8,26.93,0,4.91,6.33
2022-09-26,22:00,18.29,95.93,339,20.5,0.79,27,0,4.82,6.26
2022-09-26,21:00,18.79,95.08,324.25,21.22,0.81,27.08,0,4.94,6.13
2022-09-26,20:00,19.54,93.96,297.42,22.03,0.8,27.13,0,4.87,5.97
2022-09-26,19:00,20.65,91.31,275.92,23.08,0.82,27.23,0,4.93,5.83
2022-09-26,18:00,22.57,88.62,243.33,24.11,0.81,27.36,1.87,4.85,5.73
2022-09-26,17:00,24.43,82.22,196.75,24.68,0.81,27.55,57.92,4.79,5.73
2022-09-26,16:00,25.34,74.25,180.08,24.79,0.82,27.79,147.9,4.77,5.83
2022-09-26,15:00,25.87,64.69,184.33,24.81,0.81,28.11,183.68,4.67,5.97
2022-09-26,14:00,27.93,59.18,187.5,24.98,0.79,28.39,220.88,4.4,6.11
2022-09-26,13:00,28.58,65.33,189.58,23.73,0.79,28.41,334.72,4.26,6.29
2022-09-26,12:00,24.59,77.15,193.91,22.28,0.8,28.44,307.96,4.54,6.35
2022-09-26,11:00,23.97,78.47,196.17,21.53,0.81,28.46,219.05,4.59,6.4
2022-09-26,10:00,23.4,84.03,199.25,20.25,0.83,28.53,277.86,4.65,6.53
2022-09-26,9:00,21.04,94.26,236.83,19.03,0.76,27.27,162.52,4.18,6.58
2022-09-26,8:00,19.38,99.3,296.33,18.38,0.77,27.09,80.87,4.66,6.6
2022-09-26,7:00,17.84,99.43,335.92,17.81,0.78,27.1,49.09,4.73,6.62
2022-09-26,6:00,17.14,99.44,355.83,17.7,0.79,27.2,0,4.76,6.61
2022-09-26,5:00,17.08,99.24,352.75,17.81,0.8,27.2,0,4.8,6.6
2022-09-26,4:00,17.07,98.83,348.67,17.93,0.79,27.23,0,4.78,6.58
2022-09-26,3:00,17.12,98.46,343.08,18.12,0.8,27.28,0,4.79,6.55
2022-09-26,2:00,17.22,98.16,346,18.37,0.81,27.3,0,4.84,6.51
2022-09-26,1:00,17.3,97.61,343.92,18.63,0.81,27.3,0,4.84,6.46
2022-09-26,0:00,17.48,97.1,341.08,19,0.82,27.33,0,4.88,6.42
2022-09-27,23:00,17.6,94.95,321.17,19.85,0.84,26.99,0,5.13,6.33
2022-09-27,22:00,17.88,93.47,317.83,20.51,0.84,27.07,0,5.14,6.22
2022-09-27,21:00,18.42,91.91,308.25,21.43,0.86,27.17,0,5.19,6.08
2022-09-27,20:00,19.2,90.14,294.58,22.54,0.87,27.29,0,5.22,5.89
2022-09-27,19:00,20.67,87.97,271,23.94,0.86,27.49,0,5.14,5.7
2022-09-27,18:00,23.02,83.44,241.92,25.23,0.85,27.72,4.11,5.03,5.56
2022-09-27,17:00,25.09,73.54,215.17,26.02,0.86,27.98,60.6,4.97,5.5
2022-09-27,16:00,26.82,60.37,209.25,26.52,0.86,28.36,231.26,4.91,5.6
2022-09-27,15:00,28.33,55.29,207.08,26.86,0.86,28.93,262.07,4.79,5.77
2022-09-27,14:00,30.63,52.43,188.33,26.96,0.85,29.02,261.58,4.71,5.86
2022-09-27,13:00,31.24,56.03,178.08,25.95,0.82,28.63,416.93,4.3,5.9
2022-09-27,12:00,29.13,59.52,178.67,24.86,0.8,28.41,615.06,4.58,5.97
2022-09-27,11:00,27.82,65.03,189.82,23.25,0.78,28.41,473.97,4.46,6.15
2022-09-27,10:00,25.22,76.83,195,20.62,0.8,28.54,429.43,4.52,6.51
2022-09-27,9:00,22.45,84.46,204.67,18.85,0.81,28.33,325.07,4.46,6.58
2022-09-27,8:00,20.01,97.33,259.75,17.38,0.74,26.48,192.71,4.69,6.65
2022-09-27,7:00,15.64,97.59,337.08,15.81,0.76,26.6,78.67,4.76,6.67
2022-09-27,6:00,14.31,96.36,362.75,15.76,0.77,26.6,5.78,4.81,6.65
2022-09-27,5:00,14.69,96.37,363.75,16.28,0.77,26.65,0,4.79,6.61
2022-09-27,4:00,15.11,96.28,373.17,16.77,0.78,26.69,0,4.84,6.58
2022-09-27,3:00,15.52,96.08,373.25,17.32,0.79,26.7,0,4.87,6.54
2022-09-27,2:00,16.1,96.32,369.25,17.95,0.78,26.79,0,4.83,6.5
2022-09-27,1:00,16.63,96.15,358.58,18.55,0.8,26.81,0,4.92,6.45
2022-09-27,0:00,17.17,96.1,347.83,19.19,0.8,26.88,0,4.88,6.39
2022-09-28,23:00,17.45,95.4,342.08,19.62,0.85,27.12,0,5.15,6.6
2022-09-28,22:00,17.95,94.85,329.25,20.28,0.85,27.2,0,5.09,6.49
2022-09-28,21:00,18.44,93.64,312.67,21.08,0.86,27.27,0,5.17,6.28
2022-09-28,20:00,19.3,92.38,299.5,22.08,0.86,27.37,0,5.16,6.01
2022-09-28,19:00,20.69,90.1,272.25,23.33,0.86,27.53,0,5.13,5.78
2022-09-28,18:00,22.82,87.78,240.67,24.39,0.86,27.68,4.76,5.03,5.66
2022-09-28,17:00,24.53,82.53,196,24.98,0.85,27.83,59.95,4.98,5.63
2022-09-28,16:00,25.77,74.12,184,25.23,0.85,28.04,117.05,4.89,5.65
2022-09-28,15:00,26.71,70.53,180.67,25.26,0.84,28.35,195.24,4.81,5.75
2022-09-28,14:00,27.69,67.53,191.33,25.05,0.85,28.78,229.39,4.69,5.84
2022-09-28,13:00,26.22,70.38,188.08,24.49,0.86,28.64,197.31,4.86,5.88
2022-09-28,12:00,26.85,71.58,189.83,24.03,0.86,28.68,299.84,4.84,6.03
2022-09-28,11:00,26.35,73.51,200,23.08,0.88,28.78,325.97,4.85,6.24
2022-09-28,10:00,24.43,79.23,209.25,21.44,0.88,28.81,328.9,4.48,6.56
2022-09-28,9:00,22.78,85.91,231.27,20.05,0.79,26.67,300.63,4.43,6.58
2022-09-28,8:00,21.05,95.32,252.58,19.3,0.77,26.36,146.6,4.9,6.61
2022-09-28,7:00,18.9,99.39,293.58,18.54,0.8,26.48,90.23,5,6.62
2022-09-28,6:00,17.95,99.4,331.58,18.31,0.8,26.5,6.47,5.02,6.61
2022-09-28,5:00,17.74,99.34,350,18.3,0.8,26.6,0,5,6.58
2022-09-28,4:00,17.37,98.51,348.83,18.32,0.81,26.61,0,5.06,6.56
2022-09-28,3:00,17.41,98.03,344.08,18.55,0.82,26.69,0,5.1,6.53
2022-09-28,2:00,17.78,98.08,338.08,18.89,0.81,26.77,0,5.03,6.49
2022-09-28,1:00,17.57,97.13,338.33,19.02,0.83,26.8,0,5.1,6.45
2022-09-28,0:00,17.53,95.99,330.5,19.37,0.83,26.89,0,5.11,6.4
2022-09-29,23:00,16.69,93.96,306.92,18.98,0.83,26.56,0,5.23,6.91
2022-09-29,22:00,17.05,93.14,299.42,19.71,0.85,26.64,0,5.27,6.82
